lnt	lnb	linreg	 k=[-1.22547469], b=3.743473568651271
0.0	3	3.743473568651271
0.30102999566398114	3	3.3745689266926764
0.5440680443502756	3	3.0767319482375073
0.7403626894942438	3	2.8361778279562326
0.9294189257142926	2	2.60449419463935
1.1461280356782377	2	2.338922664320319
1.3521825181113623	2	2.086408110419169
1.556302500767287	1	1.8362642370414093
1.7596678446896303	1	1.5870451543351107
1.9637878273455551	0	1.3369012809573508
2.1622762889894127	0	1.0936586940711805
2.356132132608287	0	0.8560932633437104
2.559587466850223	0	0.6067638997780049
2.7514234598038176	0	0.37167374492741656
2.9802306913910313	0	0.09127627270861138
3.1729919097239088	0	-0.144947722430957
3.3588862044058687	0	-0.3727564764075604
3.5007851729174555	0	-0.5466500714880063
3.8250039523878314	0	-0.9439719811965626
