t	a(t)
1000	14.216063573883162
1050	14.347422852233674
1100	14.479839518900341
1150	14.610051374570446
1200	14.746348281786958
1250	14.810946563573877
1300	14.89227164948454
1350	15.00364793814434
1400	15.12396649484536
1450	15.219442783505155
1500	15.297550171821314
1550	15.369801030927817
1600	15.447803951890041
1650	15.535083848797257
1700	15.567890549828173
1750	15.592320790378004
1800	15.68499587628866
1850	15.776111512027484
1900	15.84723436426117
1950	15.813169415807558
2000	15.873933848797243
2050	15.940247079037794
2100	16.029208419243982
2150	16.126170790377994
2200	16.258168900343644
2250	16.28685721649485
2300	16.347442783505166
2350	16.436563745704483
2400	16.523018384879727
2450	16.5266178694158
2500	16.60332405498281
2550	16.726927147766315
2600	16.731039518900346
2650	16.817018556701026
2700	16.847724226804118
2750	16.874982302405495
2800	16.896157903780068
2850	16.905979725085913
2900	16.97622663230241
2950	16.976912714776624
3000	17.034407388316158
3050	17.05265910652921
3100	17.10918367697594
3150	17.10182611683848
3200	17.154796219931264
3250	17.184118556701026
3300	17.253620790378005
3350	17.30710652920963
3400	17.355204467353946
3450	17.420501546391748
3500	17.454441924398626
3550	17.519853608247423
3600	17.597467525773187
3650	17.64578298969072
3700	17.686657216494844
3750	17.75052542955326
3800	17.794140721649498
3850	17.793020274914085
3900	17.841725945017178
3950	17.900194329896905
4000	17.972789347079043
4050	18.023850343642625
4100	18.07338625429553
4150	18.13766374570446
4200	18.184568556701024
4250	18.148759106529205
4300	18.189765292096215
4350	18.26100738831614
4400	18.276266151202755
4450	18.296827319587642
4500	18.33561357388316
4550	18.403139003436436
4600	18.460987457044684
4650	18.486530927835062
4700	18.513793814432997
4750	18.565749828178696
4800	18.58799484536082
4850	18.602563573883174
4900	18.641776975945014
4950	18.67716941580756
5000	18.71354364261169
5050	18.727831615120284
5100	18.749364432989704
5150	18.787692955326474
5200	18.83171426116839
5250	18.846714948453606
5300	18.891385567010303
5350	18.923174226804136
5400	18.945947938144347
5450	18.982239518900357
5500	19.01417663230242
5550	19.0469936426117
5600	19.08262405498283
5650	19.116041580756026
5700	19.13390824742268
5750	19.185887285223373
5800	19.210447250859104
5850	19.204948453608246
5900	19.218840893470787
5950	19.22538608247422
6000	19.23620996563574
6050	19.245856185567014
6100	19.247157044673546
6150	19.28599621993127
6200	19.33715532646047
6250	19.351221477663238
6300	19.397445704467362
6350	19.446840034364264
6400	19.495765120274903
6450	19.4976733676976
6500	19.45771237113403
6550	19.48018333333334
6600	19.51547336769759
6650	19.53529278350515
6700	19.526843127147746
6750	19.510316323024046
6800	19.516779896907213
6850	19.532002920962203
6900	19.553025773195873
6950	19.576288316151192
7000	19.596187113402063
7050	19.63875378006872
7100	19.672549484536056
7150	19.673374570446718
7200	19.670439347079032
7250	19.6802060137457
7300	19.690268213058424
7350	19.743918384879734
7400	19.754617353951893
7450	19.783499484536097
7500	19.828232474226816
7550	19.852278694158073
7600	19.881123367697587
7650	19.907960652920956
7700	19.929493127147758
7750	19.91428951890033
7800	19.943183676975934
7850	19.93258951890032
7900	19.97331151202747
7950	20.00601443298968
8000	20.027222680412365
8050	20.04984037800687
8100	20.066668213058424
8150	20.083571134020634
8200	20.113685395189005
8250	20.143661512027485
8300	20.157976804123713
8350	20.18304398625429
8400	20.20189673539518
8450	20.20697594501719
8500	20.246537800687296
8550	20.284510481099648
8600	20.304456529209613
8650	20.326023711340206
8700	20.328550171821288
8750	20.362890721649478
8800	20.373411512027488
8850	20.403140034364256
8900	20.424506529209623
8950	20.437025773195877
9000	20.4794298969072
9050	20.50510429553263
9100	20.516098109965622
9150	20.507640893470768
9200	20.428980927835042
9250	20.456273883161508
9300	20.473742955326454
9350	20.493611855670107
9400	20.533303780068714
9450	20.544936769759452
9500	20.563022164948453
9550	20.58006838487972
9600	20.593720446735396
9650	20.62654123711341
9700	20.622731786941586
9750	20.644339175257734
9800	20.632337285223368
9850	20.629735738831606
9900	20.63799570446734
9950	20.642025085910642
10000	20.672975773195873
10050	20.69730034364261
10100	20.724746907216506
10150	20.75264432989692
10200	20.74782113402063
10250	20.777297766323038
10300	20.800720274914106
10350	20.821133505154652
10400	20.836257731958785
10450	20.809683333333325
10500	20.78657285223367
10550	20.79600154639174
10600	20.792683161512027
10650	20.819386769759454
10700	20.84158487972509
10750	20.856521477663236
10800	20.8595587628866
10850	20.874316666666672
10900	20.894965292096217
10950	20.911995876288653
11000	20.9411945017182
11050	20.946176975945022
11100	20.94159209621994
11150	20.97816597938146
11200	20.988562027491405
11250	21.01016615120274
11300	20.996278694158065
11350	20.988383161512022
11400	20.99984931271477
11450	20.98016408934708
11500	20.988347594501708
11550	21.02596580756013
11600	21.035484879725086
11650	21.062951202749133
11700	21.04146391752576
11750	21.040245704467353
11800	21.043745189003413
11850	21.062959621993123
11900	21.064719243986247
11950	21.087110137457046
12000	21.094444845360815
12050	21.099322852233676
12100	21.110214089347078
12150	21.111716838487986
12200	21.07812250859107
12250	21.098432130584207
12300	21.117544673539527
12350	21.1276025773196
12400	21.14473024054983
12450	21.135508762886605
12500	21.15287800687287
12550	21.16670481099658
12600	21.179348109965648
12650	21.19996907216495
12700	21.181135051546384
12750	21.185237800687297
12800	21.20504312714777
12850	21.228708591065296
12900	21.228618213058443
12950	21.23688127147768
13000	21.259102061855693
13050	21.28176529209623
13100	21.290695017182156
13150	21.314833333333358
13200	21.321263917525787
13250	21.335775429553276
13300	21.347012371134028
13350	21.37128402061857
13400	21.393522336769777
13450	21.38794347079039
13500	21.396654295532656
13550	21.388724398625442
13600	21.415402061855673
13650	21.422535051546387
13700	21.449371477663234
13750	21.473444501718223
13800	21.473149140893476
13850	21.4863881443299
13900	21.476836082474232
13950	21.499710824742273
14000	21.514546735395186
14050	21.528868041237107
14100	21.5440498281787
14150	21.52202164948454
14200	21.5180963917526
14250	21.52978762886599
14300	21.513070446735412
14350	21.534511168384885
14400	21.564702233676982
14450	21.574936597938162
14500	21.59625103092786
14550	21.606821134020635
14600	21.626377663230247
14650	21.647813058419242
