t	a(t)
10	11.353763999999996
60	13.122975000000004
110	14.411343000000006
160	15.344254999999999
210	16.063613999999987
260	16.716533000000002
310	17.172273000000008
360	17.50600599999999
410	17.823576000000006
460	18.016666000000008
510	18.44137499999999
560	18.716868999999996
610	18.937391000000005
660	18.956096999999996
710	19.155859000000007
760	19.30450199999999
810	19.419242999999998
860	19.560889000000003
910	19.774808000000004
960	19.932552000000005
1010	20.085002999999993
1060	20.181337000000006
1110	20.322907000000004
1160	20.496018999999986
1210	20.612395999999993
1260	20.721182999999996
1310	20.788126000000005
1360	20.844958000000002
1410	20.944877000000005
1460	21.01601399999999
1510	21.106695999999996
1560	21.237434000000004
1610	21.280817
1660	21.342470000000006
1710	21.409183000000002
1760	21.50171
1810	21.52675400000001
1860	21.634964999999994
1910	21.693740999999992
1960	21.80136
2010	21.868595
2060	21.938467999999997
2110	22.010298999999996
2160	22.03568
2210	22.06817000000001
2260	22.128501000000007
2310	22.220596
2360	22.302850000000007
2410	22.346973999999992
2460	22.423284
2510	22.52537299999999
2560	22.601005
2610	22.620583
2660	22.684713999999996
2710	22.755698999999996
2760	22.7562
2810	22.774354999999996
2860	22.80445699999999
2910	22.881213000000006
2960	22.950108999999998
3010	22.983168999999993
3060	23.05003599999999
3110	23.091709000000016
3160	23.135551
3210	23.15741100000001
3260	23.172416000000027
3310	23.203300000000002
3360	23.194640999999997
3410	23.240684
3460	23.2789
3510	23.328907000000005
3560	23.351417000000012
3610	23.394282999999987
3660	23.447268999999995
3710	23.476433999999994
3760	23.482916000000003
3810	23.522622000000005
3860	23.55894499999999
3910	23.584261000000005
3960	23.626430999999997
4010	23.66112100000001
4060	23.696199
4110	23.712015999999995
4160	23.742799000000005
4210	23.760205999999997
4260	23.798813000000006
4310	23.84269000000001
4360	23.88092099999999
4410	23.87058300000001
4460	23.93592000000001
4510	23.940822000000008
4560	23.939372
4610	23.967241000000005
4660	24.006619999999984
4710	24.03588799999999
4760	24.063112
4810	24.098991000000005
4860	24.136086000000006
4910	24.171805999999997
4960	24.184265999999997
5010	24.173320999999998
5060	24.196407000000004
5110	24.22877499999999
5160	24.260047
5210	24.293941000000007
5260	24.306941
5310	24.337658000000005
5360	24.358932
5410	24.378974000000003
5460	24.379396999999997
5510	24.408127
5560	24.41818699999999
5610	24.446400999999994
5660	24.463032000000002
5710	24.470747999999993
5760	24.511699000000004
5810	24.518667999999998
5860	24.574844999999993
5910	24.58294299999999
5960	24.60448000000001
6010	24.641365
6060	24.67695900000001
6110	24.723072999999996
6160	24.757552999999994
6210	24.78973599999999
6260	24.81881200000001
6310	24.832902
6360	24.843048999999993
6410	24.869115999999998
6460	24.884986999999995
6510	24.898525999999997
6560	24.912844999999994
6610	24.91383299999999
6660	24.937208000000012
6710	24.963058000000004
6760	24.989325999999995
6810	25.009759999999996
6860	25.028733000000003
6910	25.074246999999993
6960	25.105176999999994
7010	25.123639999999988
7060	25.130179000000002
7110	25.149755
7160	25.179824999999997
7210	25.180158000000002
7260	25.168093
7310	25.182971999999985
7360	25.18730700000001
7410	25.218061000000002
7460	25.214127999999995
7510	25.235041999999993
7560	25.272091000000003
7610	25.29648300000001
7660	25.30886399999999
7710	25.332327000000006
7760	25.355249000000008
7810	25.370016
7860	25.402325000000015
7910	25.425417999999993
7960	25.439631
8010	25.439573000000006
8060	25.45785700000001
8110	25.468096999999997
8160	25.497332999999998
8210	25.47871299999999
8260	25.512373000000014
8310	25.526701000000006
8360	25.562300999999998
8410	25.579015000000012
8460	25.558249000000004
8510	25.555720999999995
8560	25.577104000000006
8610	25.591367
8660	25.599991999999997
8710	25.61562
8760	25.621515000000002
8810	25.618974999999995
8860	25.641128999999992
8910	25.631846999999997
8960	25.628881999999994
9010	25.652185
9060	25.679984
9110	25.696127999999998
9160	25.722476
9210	25.731827
9260	25.741767000000003
9310	25.759052
9360	25.770515000000003
9410	25.788747999999995
9460	25.804505
9510	25.832485000000005
9560	25.852946999999993
9610	25.871195000000007
9660	25.869103
9710	25.889512999999994
9760	25.905775000000002
9810	25.904649999999993
9860	25.924396000000005
9910	25.92159900000001
9960	25.937989000000012
10010	25.93692799999998
10060	25.950374
10110	25.96313799999999
10160	25.979476000000012
10210	25.98830299999999
10260	26.002577999999993
10310	26.011719000000003
10360	26.018019000000013
10410	26.024829999999998
10460	26.049182000000005
10510	26.056195000000013
10560	26.062155999999995
10610	26.06959499999999
10660	26.075076000000003
10710	26.084767000000003
10760	26.096876000000005
10810	26.098568999999987
10860	26.122971000000003
10910	26.130532000000006
10960	26.15013400000001
11010	26.173266999999992
11060	26.17166699999999
11110	26.180658999999995
11160	26.186175999999996
11210	26.195701
11260	26.199061
11310	26.219813
11360	26.252600000000008
11410	26.263378999999997
11460	26.266692000000003
11510	26.283907000000003
11560	26.301985
11610	26.311625
11660	26.306267000000002
11710	26.335445999999997
11760	26.336826999999982
11810	26.34330200000001
11860	26.360031
11910	26.370542000000018
11960	26.389673000000002
12010	26.402286999999998
12060	26.416360999999988
12110	26.425060999999996
12160	26.416275000000006
12210	26.432167000000007
12260	26.438042000000006
12310	26.453317
12360	26.45718799999999
12410	26.467834999999994
