k	v	lnk	lnv	linreg	 k=-1.29, b=9.47
1.259	1213751642.4321673	0.10002573010786256	9.084129830597828	9.338137972358224
1.911	358934759.9093402	0.2812606870550129	8.55501551825475	9.104569818574623
2.901	200151198.98697567	0.4625477288026641	8.301358196049257	8.870934540043688
4.404	220129303.3627391	0.6438473102997142	8.342677859189635	8.6372831007998
6.685	163271797.02356076	0.8251014115980031	8.212911172765745	8.403690274564338
10.148	114777507.92416056	1.0063804585496932	8.059856791010914	8.170065299397413
15.403	93172468.17169632	1.1876053154181485	7.969287600256028	7.936510162179564
23.382	84652578.12757803	1.368881656176334	7.927640189255712	7.702888674643453
35.493	57558309.19966508	1.5501427090794015	7.760108027862889	7.469286889465845
53.879	45209618.97576373	1.7314195265737364	7.655230846839191	7.235664787531805
81.786	35087925.017734654	1.9126789681809817	7.545157686254934	7.0020650789259395
124.149	27364428.04723303	2.0939432257332653	7.437186375243863	6.768459163728311
188.456	19422161.02421354	2.2752099689302785	7.2882975504265985	6.53485004513405
286.072	10872546.67553952	2.456475352245735	7.036331280755469	6.301242679099174
434.251	5290581.239020193	2.6377408272204184	6.723503387542243	6.067635194937658
659.185	2006132.7933978466	2.8190073162689333	6.3023596772044055	5.834026403879523
1000.629	404820.9058443189	3.0002730853527746	5.607262932335661	5.600418540682229
1518.932	69111.16388147444	3.181538331673314	4.8395482068605284	5.366811351200764
2305.707	12405.627496362062	3.362804118063643	4.093618736469183	5.133203465699581
3500.015	4323.715964824032	3.5440699056083527	3.6358571563818187	4.899595578710679
