t	a(t)
1000	21.76234133333334
1050	22.042515333333345
1100	22.10140633333333
1150	22.247968333333333
1200	22.502963333333323
1250	22.672620333333324
1300	22.77134866666668
1350	22.992790666666686
1400	23.14316666666667
1450	23.325238000000002
1500	23.47226833333333
1550	23.638671666666667
1600	23.86437033333334
1650	23.823736
1700	23.982614333333352
1750	24.072269000000013
1800	24.155880000000007
1850	24.151442333333335
1900	24.21860366666668
1950	24.20656066666667
2000	24.237973000000007
2050	24.33993099999999
2100	24.490106666666676
2150	24.637638333333317
2200	24.74135666666667
2250	24.773597333333335
2300	24.891995999999995
2350	24.895658333333326
2400	24.94806999999999
2450	24.97285199999998
2500	24.967539333333328
2550	25.041059000000008
2600	25.08610566666666
2650	25.180118
2700	25.17353000000001
2750	25.176313666666672
2800	25.182077
2850	25.266892999999996
2900	25.357132666666676
2950	25.434755000000006
3000	25.52726833333332
3050	25.551722999999996
3100	25.64312733333333
3150	25.616439666666658
3200	25.685872333333332
3250	25.666830333333326
3300	25.64456433333333
3350	25.750380000000003
3400	25.800870999999987
3450	25.830412333333353
3500	25.908123333333343
3550	25.95882833333333
3600	26.012611666666658
3650	26.09662066666666
3700	26.156384666666668
3750	26.25079866666667
3800	26.20471800000001
3850	26.258497000000013
3900	26.291107333333326
3950	26.351990666666673
4000	26.378310333333328
4050	26.44913200000001
4100	26.488700666666663
4150	26.52893166666666
4200	26.594068333333315
4250	26.68450599999998
4300	26.778450333333332
4350	26.834327999999992
4400	26.87713533333332
4450	26.963409333333328
4500	27.027204666666666
4550	27.104449000000013
4600	27.171443666666672
4650	27.27772266666667
4700	27.308145666666665
4750	27.31762766666668
4800	27.327957
4850	27.368295999999997
4900	27.415971000000003
4950	27.463279000000014
5000	27.54652499999999
5050	27.632348333333333
5100	27.681468333333342
5150	27.711453999999993
5200	27.74130133333333
5250	27.83767599999999
5300	27.882571000000002
5350	27.966710000000013
5400	28.040426999999994
5450	28.073528333333332
5500	28.12955966666667
5550	28.196316333333325
5600	28.188674666666667
5650	28.229164666666662
5700	28.30132233333334
5750	28.331964333333314
5800	28.336214666666663
5850	28.41663766666667
5900	28.47431633333336
5950	28.546434999999995
6000	28.562532000000004
6050	28.559251333333336
6100	28.60057966666668
6150	28.622524000000006
6200	28.627998
6250	28.65783533333332
6300	28.66709999999998
6350	28.72086499999999
6400	28.733852666666664
6450	28.73454433333336
6500	28.717004999999997
6550	28.735096666666657
6600	28.777221666666666
6650	28.82799566666666
6700	28.8238
6750	28.86315733333333
6800	28.890895000000008
6850	28.90121700000001
6900	28.916082333333335
6950	28.95202733333334
7000	29.00447066666668
7050	29.021475000000017
7100	29.08992166666667
7150	29.133304666666664
7200	29.196103000000015
7250	29.231733333333334
7300	29.178826000000008
7350	29.184171666666657
7400	29.169745333333328
7450	29.16046133333332
7500	29.23020533333332
7550	29.239496000000006
7600	29.297553333333326
7650	29.322092000000005
7700	29.31205733333331
7750	29.377197999999982
7800	29.43194366666668
7850	29.424181
7900	29.448115000000016
7950	29.465334333333345
8000	29.449005999999997
8050	29.446081
8100	29.499496666666673
8150	29.513514333333358
8200	29.57370766666668
8250	29.626794999999976
8300	29.639162333333328
8350	29.676365333333337
8400	29.714644333333332
8450	29.772830333333342
8500	29.795842333333336
8550	29.849219
8600	29.82724899999998
8650	29.850471666666667
8700	29.862269666666666
8750	29.904196333333335
8800	29.91712866666665
8850	29.892704666666667
8900	29.93015299999999
8950	29.946435333333326
9000	29.998442333333333
9050	30.059694333333326
9100	30.05144033333332
9150	30.017913999999994
9200	30.03744000000001
9250	30.062129333333335
9300	30.091329333333324
9350	30.09351566666666
9400	30.08830733333332
9450	30.05198966666664
9500	30.12020933333334
9550	30.160434000000024
9600	30.18863500000001
9650	30.21001066666665
9700	30.216535666666648
9750	30.239325000000026
9800	30.229434333333344
9850	30.266222333333342
9900	30.296527000000005
9950	30.33936666666666
10000	30.36212900000001
10050	30.363502333333333
10100	30.37970366666667
10150	30.410618333333314
10200	30.442500666666657
10250	30.48871400000003
10300	30.482509000000007
10350	30.497617000000016
10400	30.48069166666668
10450	30.519592666666675
10500	30.571918333333343
10550	30.615213000000004
10600	30.610241666666667
10650	30.622234666666646
10700	30.592362
10750	30.640354333333324
10800	30.66951733333332
10850	30.654614999999993
10900	30.714197666666653
10950	30.74374333333332
11000	30.777598333333323
11050	30.79518099999998
11100	30.811737666666644
11150	30.84704766666665
11200	30.866574
11250	30.90862466666668
11300	30.919186666666675
11350	30.924373666666682
11400	30.95313333333334
11450	30.94963900000002
11500	30.97102333333333
11550	30.951766666666668
11600	30.9762693333333
11650	30.977846666666675
11700	31.007076333333316
11750	31.051138333333334
11800	31.075821666666695
11850	31.093653000000014
11900	31.087750333333346
11950	31.105683000000028
12000	31.13940100000001
12050	31.139702333333336
12100	31.137520666666667
12150	31.157863333333335
12200	31.16513766666667
12250	31.18412733333334
12300	31.212388666666666
12350	31.225058
12400	31.266473666666624
12450	31.230846
12500	31.227936333333346
12550	31.219048333333326
12600	31.251885333333327
12650	31.27773033333335
12700	31.298082666666655
12750	31.324173666666667
12800	31.367743333333323
12850	31.35911866666666
12900	31.375099666666664
12950	31.385437000000024
13000	31.38010633333332
13050	31.39765066666668
13100	31.421704666666685
13150	31.442500333333342
13200	31.451723333333344
13250	31.472916333333355
13300	31.463224999999998
13350	31.426442000000005
13400	31.430141999999996
13450	31.464403
13500	31.48408933333334
13550	31.500536333333343
13600	31.45350066666667
13650	31.469802666666663
13700	31.501305000000013
13750	31.45262633333335
13800	31.495661000000005
13850	31.52760266666665
13900	31.514031000000003
13950	31.525544000000004
14000	31.544160999999985
14050	31.50219766666664
14100	31.49767733333333
14150	31.528534666666655
14200	31.543336666666654
14250	31.577344333333368
14300	31.583077333333335
14350	31.60877433333335
14400	31.631206666666664
14450	31.64253599999999
14500	31.660545333333314
14550	31.674268000000016
14600	31.71286533333334
14650	31.724111000000004
14700	31.763070666666657
14750	31.781546666666685
14800	31.797588000000015
14850	31.836438333333355
14900	31.868991666666684
14950	31.87721499999998
15000	31.908498999999992
15050	31.936711333333328
15100	31.91142766666668
15150	31.915307666666703
15200	31.90215766666668
15250	31.916452666666657
15300	31.927640000000004
15350	31.899171000000013
15400	31.922356333333347
15450	31.95957300000002
15500	31.986928999999975
15550	31.987860999999995
15600	32.04693433333335
15650	32.05142066666666
15700	32.043148666666674
15750	32.035696666666674
15800	32.041648666666646
15850	32.07059466666666
15900	32.11085833333335
15950	32.11108300000001
16000	32.08608833333335
16050	32.10217266666668
16100	32.13353333333334
16150	32.14281200000001
16200	32.1569636666667
16250	32.162144
16300	32.16050199999999
16350	32.18589499999998
16400	32.19765866666668
16450	32.203529666666675
16500	32.21651333333332
16550	32.23006066666665
16600	32.219705333333316
16650	32.235365999999985
16700	32.224082999999986
16750	32.234651999999954
16800	32.227839333333314
16850	32.25186799999999
16900	32.25116966666667
16950	32.261240666666666
17000	32.24357066666667
17050	32.20829366666667
17100	32.233639333333336
17150	32.22214233333334
17200	32.18714733333334
17250	32.163593333333324
17300	32.15681066666668
17350	32.14948366666668
17400	32.16763233333334
17450	32.18250833333333
17500	32.18917066666667
17550	32.20487533333333
17600	32.216458333333335
17650	32.213233333333335
17700	32.21753633333334
17750	32.22293633333331
17800	32.224714999999996
17850	32.231595666666664
17900	32.21384133333332
17950	32.208850333333324
18000	32.22504133333332
18050	32.23944299999997
18100	32.268587666666654
18150	32.292074666666664
18200	32.30630766666666
18250	32.327446666666695
18300	32.334337333333366
18350	32.349556000000014
18400	32.32570133333335
18450	32.3271583333333
18500	32.34002666666665
18550	32.338136999999996
18600	32.324796666666664
18650	32.34614199999995
