t	a(t)
100	11.538763058419255
150	12.32830034364261
200	12.955029037800681
250	13.422748453608238
300	13.833059278350518
350	14.164782130584204
400	14.535831443298969
450	14.823600000000003
500	15.098280068728522
550	15.348081099656362
600	15.574118041237105
650	15.7429914089347
700	15.9265091065292
750	16.134740893470788
800	16.21003505154639
850	16.30418298969072
900	16.42030429553265
950	16.520773539518903
1000	16.525694329896904
1050	16.670664261168373
1100	16.79375378006873
1150	16.886961855670116
1200	16.964760824742275
1250	17.04244776632302
1300	17.12418298969072
1350	17.229548625429555
1400	17.332156872852245
1450	17.387633848797247
1500	17.45023762886597
1550	17.491771477663217
1600	17.52516323024055
1650	17.55995481099657
1700	17.618730412371136
1750	17.652182474226805
1800	17.73552628865981
1850	17.817394501718198
1900	17.825725601374565
1950	17.89310721649485
2000	17.954586426116837
2050	18.02713487972509
2100	18.10402285223368
2150	18.152690893470783
2200	18.254348281786942
2250	18.330334536082464
2300	18.405462199312712
2350	18.419351546391777
2400	18.47198522336769
2450	18.52496958762886
2500	18.599871993127174
2550	18.66521202749141
2600	18.709361512027495
2650	18.732645876288668
2700	18.798340206185582
2750	18.84911907216497
2800	18.880576460481105
2850	18.96399089347077
2900	18.945731786941582
2950	18.980167353951884
3000	18.99580979381444
3050	19.007932646048122
3100	19.095968728522326
3150	19.131692783505148
3200	19.16186323024054
3250	19.166183505154645
3300	19.162891408934716
3350	19.197262886597933
3400	19.212431615120277
3450	19.264689175257715
3500	19.319482646048098
3550	19.355436426116842
3600	19.364540893470803
3650	19.401254467353954
3700	19.425113402061864
3750	19.45946649484535
3800	19.506393127147767
3850	19.526308419243996
3900	19.559935051546397
3950	19.59484020618557
4000	19.618809621993115
4050	19.612187972508604
4100	19.6527556701031
4150	19.671420962199317
4200	19.703931786941574
4250	19.73166855670104
4300	19.71858350515464
4350	19.71161426116838
4400	19.705597938144344
4450	19.70906512027492
4500	19.734279209622002
4550	19.77804003436426
4600	19.80888797250858
4650	19.84717336769757
4700	19.885467869415802
4750	19.9218558419244
4800	19.92164982817871
4850	19.963454810996556
4900	19.973057731958793
4950	20.01388917525772
5000	20.05552542955325
5050	20.084792955326453
5100	20.10017457044673
5150	20.13010670103092
5200	20.145965979381423
5250	20.1775948453608
5300	20.178659621993123
5350	20.196306872852258
5400	20.208600515463917
5450	20.19767405498282
5500	20.196900000000014
5550	20.191919587628878
5600	20.216195189003443
5650	20.240763917525783
5700	20.24242164948457
5750	20.25816512027491
5800	20.26871271477663
5850	20.295262886597946
5900	20.319243298969088
5950	20.352475945017172
6000	20.376541752577303
6050	20.405987285223386
6100	20.432936254295534
6150	20.4515297250859
6200	20.471803780068722
6250	20.4940079037801
6300	20.512014261168375
6350	20.51999690721648
6400	20.49693127147765
6450	20.497817869415783
6500	20.522477835051546
6550	20.53774347079038
6600	20.582145360824736
6650	20.587343814432995
6700	20.6043494845361
6750	20.614907388316155
6800	20.6205852233677
6850	20.65012302405497
6900	20.675391065292104
6950	20.701607388316138
7000	20.708269931271495
7050	20.727426116838473
7100	20.741620446735396
7150	20.74510515463919
7200	20.731070103092758
7250	20.679924054982827
7300	20.703655326460474
7350	20.69148797250858
7400	20.70042302405498
7450	20.70669776632301
7500	20.73866855670105
7550	20.743677147766327
7600	20.749263402061846
7650	20.754343298969072
7700	20.760946563573874
7750	20.776683161512025
7800	20.80078831615119
7850	20.809657044673525
7900	20.839012199312734
7950	20.870633333333327
8000	20.869423195876294
8050	20.884250859106533
8100	20.895945017182132
8150	20.91254261168384
8200	20.922574226804127
8250	20.94184398625431
8300	20.963879209621993
8350	20.957127147766297
8400	20.97078144329897
8450	20.994292096219937
8500	21.006368556701027
8550	21.007813745704475
8600	21.000409965635743
8650	20.980455154639174
8700	20.99357371134022
8750	20.98878591065293
8800	21.009673711340223
8850	21.044321477663225
8900	21.06237508591063
8950	21.10070051546391
9000	21.107294845360837
9050	21.113074226804116
9100	21.11115910652922
9150	21.124631958762883
9200	21.148916838487967
