t	a(t)
1000	22.43486551724137
1050	22.31038505747126
1100	22.656610344827595
1150	22.74782298850575
1200	22.912235632183908
1250	23.126335632183913
1300	23.201262068965516
1350	23.542236781609187
1400	23.674631034482758
1450	23.746780459770115
1500	23.97935287356322
1550	24.109760919540225
1600	24.241575862068967
1650	24.355828735632183
1700	24.328221839080456
1750	24.6072551724138
1800	24.64878275862069
1850	24.794000000000004
1900	25.02132873563218
1950	25.174722988505756
2000	25.33002758620689
2050	25.534422988505742
2100	25.545412643678166
2150	25.514914942528733
2200	25.41908045977011
2250	25.456317241379313
2300	25.581977011494242
2350	25.582056321839083
2400	25.681596551724134
2450	25.824912643678168
2500	25.827127586206895
2550	25.92044712643678
2600	25.977410344827593
2650	25.93913793103448
2700	26.06077471264368
2750	25.972134482758612
2800	26.078840229885053
2850	26.112313793103443
2900	26.039791954022984
2950	26.05116551724138
3000	26.140913793103454
3050	26.197179310344836
3100	26.308033333333327
3150	26.29548045977013
3200	26.26258505747126
3250	26.280378160919543
3300	26.146068965517248
3350	26.088573563218397
3400	26.022063218390816
3450	26.159026436781605
3500	26.349328735632174
3550	26.3777896551724
3600	26.413744827586196
3650	26.456464367816107
3700	26.556558620689664
3750	26.66868275862069
3800	26.832539080459778
3850	26.891963218390803
3900	26.786908045977018
3950	26.918757471264367
4000	26.92183103448276
4050	26.967688505747134
4100	27.10493333333334
4150	27.21860229885058
4200	27.349845977011494
4250	27.261411494252872
4300	27.286919540229885
4350	27.413819540229877
4400	27.44065057471265
4450	27.47621494252874
4500	27.564820689655168
4550	27.6366275862069
4600	27.712422988505754
4650	27.83275862068966
4700	27.81743908045977
4750	27.827401149425295
4800	27.95317241379311
4850	27.91270000000001
4900	27.931901149425293
4950	28.001628735632192
